"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2017-03-27",49.16,49.41,48.830002,49.369999,47.538486,19328885,0
"2017-03-28",49.369999,49.490002,49.189999,49.290001,47.46146,16164625,0
"2017-03-29",49.25,49.25,48.900002,49,47.182213,17069121,0
"2017-03-30",49.080002,49.080002,48.700001,48.830002,47.018517,12717367,1
"2017-03-31",48.790001,48.869999,48.459999,48.52,46.72002,8592294,0
"2017-04-03",48.619999,48.970001,48.619999,48.830002,47.018517,10148498,0
"2017-04-04",49.049999,49.349998,48.810001,49.290001,47.46146,14271740,0
"2017-04-05",49.43,49.549999,49.09,49.169998,47.345901,13949064,0
"2017-04-06",49.18,49.209999,48.830002,48.990002,47.172588,8001153,0
"2017-04-07",49.02,49.380001,49,49.310001,47.480709,8972353,0
"2017-04-10",49.5,49.57,49.139999,49.509998,47.673286,8736613,0
"2017-04-11",49.5,49.689999,49.080002,49.630001,47.788845,17604986,0
"2017-04-12",49.490002,49.490002,48.900002,48.939999,47.124435,10239840,0
"2017-04-17",48.970001,49.189999,48.91,48.98,47.16296,4834585,0
"2017-04-18",48.91,48.91,48.34,48.720001,46.912613,15769165,0
"2017-04-19",48.720001,48.91,48.720001,48.849998,47.037773,16882963,0
"2017-04-20",49,49.16,48.740002,49.139999,47.31702,13247140,0
"2017-04-21",49.099998,49.139999,48.869999,49.099998,47.278507,8541103,0
"2017-04-24",49.240002,49.66,49.240002,49.52,47.682934,15833619,0
"2017-04-25",49.599998,49.939999,49.599998,49.900002,48.060738,14256187,0
"2017-04-26",49.959999,50.200001,49.200001,49.669998,47.839218,19472947,0
"2017-04-27",49.91,49.91,49.360001,49.560001,47.733273,11739844,0
"2017-04-28",49.450001,49.509998,49.240002,49.380001,47.55991,2840678,0
"2017-05-02",49.5,49.799999,49.439999,49.759998,47.925888,12626615,0
"2017-05-03",49.73,49.73,49.23,49.259998,47.444328,19735289,0
"2017-05-04",49.369999,49.369999,49.040001,49.169998,47.357639,21387042,0
"2017-05-05",49,49.66,49,49.639999,47.810326,5316031,0
"2017-05-08",49.830002,49.830002,49.540001,49.68,47.84885,9081945,0
"2017-05-10",50.110001,50.34,50.049999,50.119999,48.272625,14019306,0
"2017-05-11",50.389999,50.389999,49.68,49.75,47.91626,24544011,-1
