"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2017-06-26",49.41,49.470001,49.080002,49.360001,47.788433,16091881,0
"2017-06-27",49.220001,49.259998,49.09,49.209999,47.718174,18358553,1
"2017-06-28",49.209999,49.549999,49.200001,49.490002,47.989681,16398090,0
"2017-06-29",49.34,49.5,49.150002,49.32,47.824833,15284792,0
"2017-06-30",49.150002,50.040001,49.150002,50.009998,48.493912,21080636,0
"2017-07-03",50.060001,50.459999,50.02,50.200001,48.678162,14456672,0
"2017-07-04",50.27,50.549999,50.099998,50.16,48.63937,2721926,0
"2017-07-05",50.16,50.5,50.16,50.450001,48.920578,27706558,0
"2017-07-06",50.25,50.330002,50.02,50.16,48.63937,11957264,0
"2017-07-07",50.119999,50.32,49.849998,50.209999,48.687855,24116930,0
"2017-07-10",50.200001,50.799999,50.110001,50.75,49.211475,15655890,0
"2017-07-11",50.75,51,50.610001,50.639999,49.104816,14573107,0
"2017-07-12",51.02,51.330002,50.689999,51.02,49.473301,18746928,0
"2017-07-13",50.959999,51.209999,50.880001,51.18,49.628445,17256045,0
"2017-07-14",51.189999,51.52,51.060001,51.34,49.7836,14892969,-1
"2017-07-17",51.490002,51.599998,51.189999,51.549999,49.987232,12683771,0
"2017-07-18",51.790001,51.790001,51.23,51.32,49.764202,15414727,0
"2017-07-19",51.880001,51.880001,51.119999,51.279999,49.72541,9420553,0
"2017-07-20",51.330002,51.459999,51.279999,51.360001,49.802994,10098768,0
"2017-07-21",51.830002,51.830002,51.310001,51.759998,50.190865,27645019,0
"2017-07-24",51.709999,51.939999,51.419998,51.880001,50.307232,50472010,0
"2017-07-25",51.299999,52,51.299999,51.919998,50.346016,25585443,0
"2017-07-26",51.900002,51.900002,51.5,51.59,50.250149,27821066,0
"2017-07-27",51.43,51.52,51.110001,51.25,49.918976,13931895,0
"2017-07-28",52.169998,52.169998,50.860001,51.209999,49.880013,13284946,0
"2017-07-31",51.5,51.5,50.939999,51.040001,49.714436,11603344,1
"2017-08-01",51.299999,51.439999,51.139999,51.200001,49.870281,15536516,0
"2017-08-02",51.220001,51.5,51.119999,51.200001,49.870281,16580532,0
"2017-08-03",51.209999,51.349998,51.150002,51.27,49.938457,13723042,0
"2017-08-04",51.360001,51.400002,51.209999,51.310001,49.977421,13780617,0
"2017-08-07",51.450001,51.5,51.27,51.360001,50.026115,16694085,0
"2017-08-08",51.450001,51.689999,51.259998,51.279999,49.948193,17605366,0
"2017-08-09",51.349998,51.349998,51.060001,51.200001,49.870281,15638430,0
"2017-08-10",51.099998,51.099998,50.619999,50.880001,49.558582,22351945,0
"2017-08-11",50.779999,50.919998,50.599998,50.630001,49.315079,13227258,0
"2017-08-14",50.950001,51.200001,50.869999,51.150002,49.821571,15463574,0
"2017-08-15",51.290001,51.360001,51.110001,51.32,49.987156,10329924,0
"2017-08-16",51.580002,51.580002,50.970001,51.139999,49.811836,15392557,0
"2017-08-17",51.110001,51.23,50.889999,50.98,49.655994,8778013,0
"2017-08-18",50.900002,51.27,50.889999,51.07,49.743649,12072767,0
"2017-08-21",50.900002,51.299999,50.900002,51.259998,49.928719,19574634,0
"2017-08-22",51.310001,51.450001,51.299999,51.349998,50.01638,23052445,0
"2017-08-23",51.290001,51.34,51.18,51.290001,49.957947,29895293,0
"2017-08-24",51.349998,51.549999,51.330002,51.48,50.142998,25780379,0
"2017-08-25",51.48,51.68,51.34,51.400002,50.065086,8125708,0
"2017-08-28",51.450001,51.450001,51.029999,51.220001,49.931557,5717152,0
"2017-08-29",51.150002,51.349998,51.029999,51.279999,49.990044,8979803,0
"2017-08-30",51.279999,51.349998,51.02,51.169998,49.882816,11877516,0
"2017-08-31",51.32,51.32,51.02,51.189999,49.902306,14458566,0
"2017-09-01",51.220001,51.349998,51.02,51.07,49.785328,8951383,0
"2017-09-04",50.5,51.380001,50.5,50.759998,49.483124,2976193,0
"2017-09-05",51.009998,51.009998,50.25,50.290001,49.024956,21357814,0
"2017-09-06",50.299999,50.650002,50.209999,50.490002,49.219917,24957747,0
"2017-09-07",50.5,50.700001,50.080002,50.259998,48.995701,31589213,0
"2017-09-08",50.07,50.23,49.849998,50.080002,48.820232,27701634,0
"2017-09-11",50.080002,50.48,50.080002,50.349998,49.083439,18309284,0
"2017-09-12",50.490002,50.700001,50.369999,50.439999,49.171181,22818979,0
"2017-09-13",50.5,50.5,50.119999,50.16,48.89822,13137891,0
"2017-09-14",50.299999,50.299999,49.98,50.07,48.810486,10435399,0
"2017-09-15",50.110001,50.130001,49.759998,49.900002,48.64476,20696549,0
"2017-09-18",49.900002,50.310001,49.900002,50.220001,48.956715,13842928,0
"2017-09-19",50.34,50.34,50.110001,50.139999,48.878716,6356037,0
"2017-09-20",50.189999,50.439999,50.169998,50.400002,49.132179,5968585,0
"2017-09-21",50.41,50.599998,50.150002,50.5,49.229664,18275678,0
"2017-09-22",50.349998,50.48,50.279999,50.310001,49.044453,8421248,0
"2017-09-25",50.25,50.389999,50.16,50.360001,49.093182,5105501,0
"2017-09-26",50.41,50.580002,50.290001,50.369999,49.102936,10903540,0
"2017-09-27",50.599998,50.599998,49.75,50.09,48.85725,18503909,0
"2017-09-28",49.919998,50.200001,49.849998,50.099998,48.866997,15212822,0
"2017-09-29",50.209999,50.540001,50.009998,50.299999,49.062073,7995417,0
"2017-10-02",49.82,50.540001,49.82,50.43,49.188881,14373406,0
"2017-10-03",50.52,50.689999,50.220001,50.57,49.325436,12700864,0
"2017-10-04",50.650002,50.700001,50.439999,50.5,49.257156,8343215,0
"2017-10-05",50.599998,50.849998,50.400002,50.450001,49.208389,17050042,0
"2017-10-06",50.450001,50.450001,50.060001,50.27,49.032829,9189636,0
"2017-10-09",50.259998,50.43,49.970001,50.040001,48.808483,14111528,0
"2017-10-10",50.290001,50.290001,49.849998,49.91,48.681671,12716480,0
"2017-10-11",49.990002,50.220001,49.91,50.07,48.837746,18546165,0
"2017-10-12",50.07,50.279999,49.810001,49.919998,48.691433,18251133,0
"2017-10-13",50.150002,50.16,49.900002,49.959999,48.73045,11144480,0
"2017-10-16",50.18,50.200001,49.619999,49.669998,48.447582,14035268,0
"2017-10-17",49.5,50.189999,49.5,50.150002,48.915771,40272932,0
"2017-10-18",49.990002,50.110001,49.869999,49.900002,48.671925,15587205,0
"2017-10-19",49.869999,50.060001,49.73,49.889999,48.662178,16421789,0
"2017-10-20",49.919998,50.580002,49.869999,49.939999,48.710938,21373608,0
"2017-10-23",49.91,49.950001,49.470001,49.5,48.281765,13502302,0
"2017-10-24",49.549999,50.150002,49.549999,50.119999,48.886513,19593747,0
"2017-10-25",49.900002,49.900002,48.75,48.860001,47.657524,37470319,0
"2017-10-26",48.91,49.349998,48.860001,48.93,47.725803,25304901,0
"2017-10-27",48.919998,49.259998,48.799999,49.150002,47.946541,18806475,-1
