archivo,exret
2_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,0.045218936832975246
3_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,-0.02946104379949943
4_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,-0.013424614809762245
5_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,-2.7755575615628914e-17
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,0.010697727252350464
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,4.85722573273506e-17
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,0.008091939649075446
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,0.0
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,0.0
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,0.009577179995099938
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,4.163336342344337e-17
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-4.163336342344337e-17
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,0.0
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,0.019570323402525056
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,0.09258398484221238
